id_inscripcion,id_estudiante,codigo_asignatura,nombre_asignatura,seccion,semestre,anio,docente,nombre,rut,carrera,sede,anio_ingreso,email,estado_matricula,nota_promedio,nota_minima,nota_maxima,cantidad_evaluaciones,ponderacion_total,nota_final_ponderada,total_clases,presentes,ausentes,justificados,tardanzas,tasa_asistencia,carga_asignaturas,antiguedad_ingreso,resultado_academico,riesgo_academico,aprobado 
585,50,ASG-329,Algoritmos,002D,2,2023,Ana Hernandez Garcia,Ignacio Diaz Fuentes,6048233-0,Derecho,Sede Sur,2022,ignacio.diaz@outlook.com,Regular,2.3,2.3,2.3,1.0,20.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Critico,Alto,0
35,51,ASG-327,Etica,001D,2,2023,Cristobal Espinoza Rivera,Joaquin Jara Araya,8518523-7,Administracion,Santiago Centro,2019,joaquin.jara@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2,4,Critico,Alto,0
173,51,ASG-874,Etica,001D,2,2023,Benjamin Martinez Martinez,Joaquin Jara Araya,8518523-7,Administracion,Santiago Centro,2019,joaquin.jara@gmail.com,Regular,4.2,4.2,4.2,1.0,15.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2,4,En Riesgo,Alto,1
680,52,ASG-350,Calculo I,001V,2,2023,Pedro Soto Diaz,Sofia Diaz Lopez,6183326-6,Arquitectura,Vina Del Mar,2020,sofia.diaz@gmail.com,Regular,2.6,2.6,2.6,1.0,20.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
786,56,ASG-994,Algoritmos,001D,2,2023,Marcela Reyes Vergara,Maximiliano Castro Garcia,23219923-6,Ing. Informatica,Concepcion,2022,maximiliano.castro@gmail.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1,1,Critico,Alto,0
55,58,ASG-795,Algoritmos,001V,2,2023,Antonia Munoz Espinoza,Marcela Sepulveda Lopez,SIN-RUT,Ing. Informatica,Sede Norte,2022,marcela.sepulveda@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,Critico,Alto,0
227,61,ASG-775,Quimica,001D,2,2023,Benjamin Jara Valenzuela,Ignacio Diaz Valenzuela,17252912-9,Administracion,Sede Sur,2020,ignacio.diaz@gmail.com,Regular,6.7,6.7,6.7,1.0,10.0,6.7,1.0,0.0,0.0,0.0,1.0,0.0,3,3,Sobresaliente,Alto,1
835,61,ASG-375,Ingles,002D,2,2023,Carlos Torres Rojas,Ignacio Diaz Valenzuela,17252912-9,Administracion,Sede Sur,2020,ignacio.diaz@gmail.com,Regular,4.4,3.3,5.5,2.0,30.0,4.4,1.0,1.0,0.0,0.0,0.0,1.0,3,3,En Riesgo,Medio,1
878,61,ASG-271,Estadistica,001V,2,2023,Maria Nunez Sepulveda,Ignacio Diaz Valenzuela,17252912-9,Administracion,Sede Sur,2020,ignacio.diaz@gmail.com,Regular,4.85,4.3,5.4,2.0,55.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3,3,En Riesgo,Alto,1
167,66,ASG-581,Algoritmos,002D,2,2023,Francisca Soto Rojas,Joaquin Garcia Espinoza,11641824-6,Psicologia,Vina Del Mar,2021,joaquin.garcia@outlook.com,Congelada,4.449999999999999,2.8,6.1,2.0,70.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,1,2,En Riesgo,Alto,1
481,68,ASG-397,Algoritmos,001V,2,2023,Benjamin Tapia Flores,Maximiliano Torres Torres,17348514-5,Psicologia,Sede Sur,2024,maximiliano.torres@outlook.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
692,69,ASG-955,Base De Datos,001D,2,2023,Docente No Informado,Sin Nombre,22689499-9,Administracion,Sede Norte,2022,nicolas.torres@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Critico,Alto,0
116,70,ASG-763,Ingles,003D,2,2023,Valentina Vergara Jara,Paula Bravo Reyes,18674076-0,Arquitectura,Sede Sur,2019,paula.bravo@gmail.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
765,71,ASG-171,Redes,001V,2,2023,Constanza Torres Vergara,Lorena Garcia Reyes,21409787-0,Psicologia,Sede Norte,2022,lorena.garcia@outlook.com,Regular,2.7,2.7,2.7,1.0,35.0,2.7,1.0,1.0,0.0,0.0,0.0,1.0,1,1,Critico,Alto,0
48,72,ASG-592,Marketing,001D,2,2023,Emilio Lopez Silva,Maximiliano Vergara Martinez,20248965-2,Psicologia,Sede Sur,2019,maximiliano.vergara@outlook.com,Desertor,1.2,1.2,1.2,1.0,15.0,1.2,1.0,1.0,0.0,0.0,0.0,1.0,4,4,Critico,Alto,0
174,72,ASG-421,Etica,001V,2,2023,Catalina Jara Rojas,Maximiliano Vergara Martinez,20248965-2,Psicologia,Sede Sur,2019,maximiliano.vergara@outlook.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,Critico,Alto,0
195,72,ASG-862,Calculo I,002D,2,2023,Natalia Araya Morales,Maximiliano Vergara Martinez,20248965-2,Psicologia,Sede Sur,2019,maximiliano.vergara@outlook.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4,Critico,Alto,0
588,72,ASG-481,Redes,001V,2,2023,Alejandra Soto Castro,Maximiliano Vergara Martinez,20248965-2,Psicologia,Sede Sur,2019,maximiliano.vergara@outlook.com,Desertor,2.0,2.0,2.0,1.0,25.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4,Critico,Alto,0
75,78,ASG-295,Algoritmos,002D,2,2023,Andres Soto Hernandez,Jose Gatica Sepulveda,11504524-9,Administracion,Sede Sur,2020,jose.gatica@outlook.com,Congelada,5.1,5.1,5.1,1.0,10.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2,3,Aceptable,Alto,1
374,78,ASG-390,Redes,003D,2,2023,Agustin Bravo Araya,Jose Gatica Sepulveda,11504524-9,Administracion,Sede Sur,2020,jose.gatica@outlook.com,Congelada,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,3,Critico,Alto,0
592,80,ASG-562,Fisica,003D,2,2023,Lucas Munoz Silva,Macarena Rivera Soto,14130327-3,Ing. Civil,Sede Norte,2019,macarena.rivera@gmail.com,Regular,2.9,2.9,2.9,1.0,15.0,2.9,1.0,0.0,0.0,1.0,0.0,1.0,1,4,Critico,Alto,0
170,81,ASG-SINCOD,Marketing,002D,2,2023,Andres Tapia Rodriguez,Isidora Valenzuela Rivera,6581364-9,Enfermeria,Sede Sur,2021,isidora.valenzuela@outlook.com,Regular,2.5,2.5,2.5,1.0,40.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Critico,Alto,0
532,81,ASG-181,Contabilidad,001V,2,2023,Carlos Vergara Sepulveda,Isidora Valenzuela Rivera,6581364-9,Enfermeria,Sede Sur,2021,isidora.valenzuela@outlook.com,Regular,3.95,1.2,6.7,2.0,60.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,3,2,En Riesgo,Alto,0
819,81,ASG-928,Etica,002D,2,2023,Valentina Munoz Morales,Isidora Valenzuela Rivera,6581364-9,Enfermeria,Sede Sur,2021,isidora.valenzuela@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Critico,Alto,0
221,82,ASG-396,Etica,001D,2,2023,Lucas Tapia Perez,Felipe Nunez Soto,20706679-4,Administracion,Santiago Centro,2020,felipe.nunez@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.5,2,3,Critico,Alto,0
635,82,ASG-889,Base De Datos,001V,2,2023,Andres Garcia Sepulveda,Felipe Nunez Soto,20706679-4,Administracion,Santiago Centro,2020,felipe.nunez@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,Critico,Alto,0
382,88,ASG-496,Algoritmos,001V,2,2023,Sofia Espinoza Perez,Daniela Rivera Flores,24051408-6,Psicologia,Sede Sur,2024,daniela.rivera@gmail.com,Regular,4.9,4.9,4.9,1.0,30.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2,0,En Riesgo,Alto,1
846,88,ASG-371,Marketing,002D,2,2023,Valentina Flores Morales,Daniela Rivera Flores,24051408-6,Psicologia,Sede Sur,2024,daniela.rivera@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,Critico,Alto,0
277,92,ASG-312,Programacion,003D,2,2023,Isidora Fuentes Nunez,Francisca Garcia Vergara,5369229-0,Derecho,Sede Sur,2020,francisca.garcia@outlook.com,Egresado,4.0,4.0,4.0,1.0,20.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,2,3,En Riesgo,Medio,1
868,92,ASG-935,Etica,003D,2,2023,Vicente Fuentes Lopez,Francisca Garcia Vergara,5369229-0,Derecho,Sede Sur,2020,francisca.garcia@outlook.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2,3,Critico,Alto,0
54,94,ASG-958,Redes,001V,2,2023,Camila Castro Martinez,Vicente Tapia Rojas,17220701-6,Psicologia,Sede Norte,2020,vicente.tapia@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
595,98,ASG-204,Calculo I,003D,2,2023,Martin Espinoza Medina,Sin Nombre,10842037-5,Administracion,Vina Del Mar,2024,ana.garcia@gmail.com,Regular,1.6,1.6,1.6,1.0,30.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
186,107,ASG-234,Etica,001V,2,2023,Maria Gatica Figueroa,Benjamin Tapia Soto,9309145-3,Arquitectura,Vina Del Mar,2019,benjamin.tapia@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1,4,Critico,Alto,0
785,110,ASG-555,Fisica,001D,2,2023,Macarena Contreras Martinez,Macarena Araya Espinoza,15813631-2,Enfermeria,Concepcion,2019,macarena.araya@gmail.com,Desertor,2.9,2.9,2.9,1.0,35.0,2.9,1.0,1.0,0.0,0.0,0.0,1.0,1,4,Critico,Alto,0
398,113,ASG-445,Fisica,001V,2,2023,Emilio Soto Gatica,Andres Figueroa Espinoza,21415897-8,Psicologia,Concepcion,2020,andres.figueroa@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
138,117,ASG-920,Algoritmos,002D,2,2023,Docente No Informado,Maria Rodriguez Rodriguez,15686187-7,Psicologia,Vina Del Mar,2020,maria.rodriguez@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
15,122,ASG-701,Ingles,001V,2,2023,Pedro Valenzuela Torres,Nicolas Diaz Rivera,14400745-4,Derecho,Santiago Centro,2024,nicolas.diaz@outlook.com,Regular,1.3,1.3,1.3,1.0,20.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
249,123,ASG-863,Ingles,002D,2,2023,Macarena Contreras Vergara,Pedro Fuentes Soto,7563925-1,Derecho,Vina Del Mar,2019,pedro.fuentes@gmail.com,Regular,2.8,2.8,2.8,1.0,10.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
392,124,ASG-527,Contabilidad,003D,2,2023,Cristobal Perez Sepulveda,Lucas Castro Castro,22474205-1,Enfermeria,Sede Sur,2021,lucas.castro@outlook.com,Egresado,2.85,1.5,4.2,4.0,125.0,2.98,1.0,0.0,1.0,0.0,0.0,0.0,1,2,Critico,Alto,0
674,125,ASG-657,Quimica,001V,2,2023,Alejandra Medina Rivera,Carlos Nunez Torres,22861811-5,Administracion,Sede Norte,2024,carlos.nunez@gmail.com,Regular,3.6999999999999997,2.8,4.6,2.0,35.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,1,0,En Riesgo,Alto,1
133,129,ASG-189,Quimica,001D,2,2023,Pedro Sepulveda Gatica,Matias Gatica Medina,5613720-5,Enfermeria,Sede Sur,2020,sin_email_129@correo.local,Regular,2.9,2.9,2.9,1.0,15.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
795,130,ASG-469,Base De Datos,003D,2,2023,Daniela Torres Silva,Isidora Nunez Martinez,9844739-0,Enfermeria,Santiago Centro,2019,isidora.nunez@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
335,132,ASG-784,Contabilidad,002D,2,2023,Antonia Munoz Espinoza,Agustin Gatica Reyes,23115198-1,Enfermeria,Vina Del Mar,2019,agustin.gatica@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,4,Critico,Alto,0
731,132,ASG-204,Marketing,003D,2,2023,Camila Contreras Nunez,Agustin Gatica Reyes,23115198-1,Enfermeria,Vina Del Mar,2019,agustin.gatica@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.5,2,4,Critico,Alto,0
898,133,ASG-SINCOD,Redes,001V,2,2023,Javiera Sepulveda Valenzuela,Diego Munoz Morales,24901536-3,Administracion,Sede Sur,2021,diego.munoz@outlook.com,Egresado,3.8,1.1,6.5,2.0,50.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,1,2,En Riesgo,Alto,1
434,134,ASG-954,Contabilidad,002D,2,2023,Docente No Informado,Sebastian Flores Zambrano,19916930-6,Ing. Civil,Sede Norte,2021,sebastian.flores@outlook.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Critico,Alto,0
826,134,ASG-585,Estadistica,001V,2,2023,Pedro Araya Nunez,Sebastian Flores Zambrano,19916930-6,Ing. Civil,Sede Norte,2021,sebastian.flores@outlook.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2,Critico,Alto,0
607,137,ASG-204,Calculo I,001V,2,2023,Camila Nunez Flores,Isidora Torres Zambrano,SIN-RUT,Derecho,Sede Sur,2021,isidora.torres@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Critico,Alto,0
629,138,ASG-693,Etica,002D,2,2023,Emilio Gatica Soto,Isidora Contreras Fuentes,7693454-4,Derecho,Sede Norte,2023,sin_email_138@correo.local,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
439,140,ASG-909,Contabilidad,002D,2,2023,Macarena Nunez Rojas,Pedro Flores Lopez,10563744-0,Enfermeria,Sede Sur,2023,pedro.flores@gmail.com,Regular,5.5,5.5,5.5,1.0,35.0,5.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,Aceptable,Alto,1
427,145,ASG-250,Programacion,003D,2,2023,Sofia Castro Gatica,Javiera Aguilera Figueroa,7002025-1,Enfermeria,Santiago Centro,2023,javiera.aguilera@outlook.com,Regular,5.4,5.4,5.4,1.0,35.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2,0,Aceptable,Alto,1
755,145,ASG-396,Etica,003D,2,2023,Natalia Jara Valenzuela,Javiera Aguilera Figueroa,7002025-1,Enfermeria,Santiago Centro,2023,javiera.aguilera@outlook.com,Regular,2.5,2.5,2.5,1.0,15.0,2.5,3.0,1.0,1.0,0.0,1.0,0.3333,2,0,Critico,Alto,0
622,147,ASG-826,Base De Datos,003D,2,2023,Maximiliano Sepulveda Nunez,Sin Nombre,19861791-2,Ing. Civil,Sede Sur,2024,alejandra.jara@gmail.com,Congelada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
682,153,ASG-572,Algoritmos,001D,2,2023,Felipe Castro Fuentes,Paula Rodriguez Fuentes,20727392-7,Ing. Informatica,Sede Norte,2023,paula.rodriguez@outlook.com,Regular,3.8,3.8,3.8,1.0,15.0,3.8,1.0,0.0,0.0,0.0,1.0,0.0,1,0,Critico,Alto,0
329,154,ASG-101,Redes,001D,2,2023,Jose Aguilera Rodriguez,Lucas Fuentes Contreras,6550546-9,Ing. Informatica,Santiago Centro,2023,lucas.fuentes@outlook.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,Critico,Alto,0
330,154,ASG-841,Ingles,002D,2,2023,Catalina Espinoza Castro,Lucas Fuentes Contreras,6550546-9,Ing. Informatica,Santiago Centro,2023,lucas.fuentes@outlook.com,Egresado,3.05,1.6,4.5,2.0,25.0,3.34,1.0,1.0,0.0,0.0,0.0,1.0,2,0,Critico,Alto,0
630,155,ASG-230,Algoritmos,001V,2,2023,Constanza Soto Rojas,Natalia Hernandez Nunez,5354573-6,Ing. Informatica,Vina Del Mar,2022,natalia.hernandez@outlook.com,Egresado,5.8,5.8,5.8,1.0,10.0,5.8,2.0,2.0,0.0,0.0,0.0,1.0,1,1,Aceptable,Bajo,1
451,156,ASG-304,Programacion,001V,2,2023,Sofia Valenzuela Contreras,Lucas Soto Rojas,21212443-6,Ing. Civil,Vina Del Mar,2019,lucas.soto@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Critico,Alto,0
801,159,ASG-911,Base De Datos,001V,2,2023,Pedro Aguilera Medina,Sin Nombre,17657283-2,Administracion,Concepcion,2020,nicolas.martinez@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
576,162,ASG-747,Etica,001D,2,2023,Tomas Vergara Rivera,Catalina Diaz Contreras,21199419-1,Psicologia,Vina Del Mar,2022,catalina.diaz@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Critico,Alto,0
163,164,ASG-170,Contabilidad,001D,2,2023,Cristobal Espinoza Jara,Martin Sepulveda Zambrano,8147712-7,Ing. Informatica,Sede Norte,2022,sin_email_164@correo.local,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Critico,Alto,0
456,167,ASG-670,Algoritmos,001V,2,2023,Paula Jara Hernandez,Valentina Lopez Garcia,22567510-8,Arquitectura,Sede Sur,2024,valentina.lopez@gmail.com,Regular,3.6999999999999997,1.3,6.1,2.0,35.0,4.73,0.0,0.0,0.0,0.0,0.0,0.0,1,0,En Riesgo,Alto,1
89,168,ASG-228,Ingles,001V,2,2023,Javiera Soto Aguilera,Valentina Vergara Rivera,18245674-8,Enfermeria,Vina Del Mar,2021,valentina.vergara@gmail.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Critico,Alto,0
266,168,ASG-714,Etica,003D,2,2023,Tomas Hernandez Nunez,Valentina Vergara Rivera,18245674-8,Enfermeria,Vina Del Mar,2021,valentina.vergara@gmail.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2,2,Critico,Alto,0
240,169,ASG-413,Etica,001V,2,2023,Agustin Castro Diaz,Francisca Lopez Diaz,6655097-4,Arquitectura,Santiago Centro,2020,francisca.lopez@gmail.com,Regular,5.3,5.3,5.3,1.0,20.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Aceptable,Alto,1
732,171,ASG-934,Base De Datos,002D,2,2023,Joaquin Munoz Lopez,Carlos Lopez Diaz,18083913-9,Psicologia,Sede Sur,2024,carlos.lopez@gmail.com,Regular,2.8,2.8,2.8,1.0,35.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Critico,Alto,0
68,173,ASG-587,Programacion,001V,2,2023,Joaquin Diaz Gonzalez,Benjamin Valenzuela Soto,12589616-2,Psicologia,Sede Sur,2021,benjamin.valenzuela@outlook.com,Regular,2.7,2.7,2.7,1.0,40.0,2.7,1.0,1.0,0.0,0.0,0.0,1.0,1,2,Critico,Alto,0
47,175,ASG-120,Calculo I,003D,2,2023,Valentina Garcia Bravo,Paula Araya Figueroa,16022848-6,Ing. Civil,Sede Sur,2024,paula.araya@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,Critico,Alto,0
399,175,ASG-SINCOD,Contabilidad,001V,2,2023,Carolina Munoz Aguilera,Paula Araya Figueroa,16022848-6,Ing. Civil,Sede Sur,2024,paula.araya@gmail.com,Regular,3.0,3.0,3.0,1.0,25.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,Critico,Alto,0
151,177,ASG-453,Algoritmos,001V,2,2023,Felipe Soto Morales,Martin Medina Araya,19408263-7,Psicologia,Santiago Centro,2021,martin.medina@gmail.com,Regular,4.6,4.6,4.6,1.0,10.0,4.6,1.0,0.0,1.0,0.0,0.0,0.0,1,2,En Riesgo,Alto,1
336,179,ASG-SINCOD,Marketing,003D,2,2023,Diego Medina Rojas,Martin Nunez Silva,24757598-9,Psicologia,Vina Del Mar,2020,martin.nunez@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
222,181,ASG-257,Estadistica,001D,2,2023,Isidora Martinez Rodriguez,Sofia Araya Bravo,6241680-5,Psicologia,Sede Sur,2019,sofia.araya@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,Critico,Alto,0
860,181,ASG-825,Programacion,001V,2,2023,Sebastian Vergara Soto,Sofia Araya Bravo,6241680-5,Psicologia,Sede Sur,2019,sofia.araya@gmail.com,Regular,3.1,3.1,3.1,1.0,10.0,3.1,1.0,0.0,1.0,0.0,0.0,0.0,2,4,Critico,Alto,0
164,182,ASG-731,Programacion,001D,2,2023,Pedro Morales Jara,Antonia Sepulveda Diaz,12740705-9,Ing. Informatica,Sede Sur,2020,antonia.sepulveda@gmail.com,Congelada,1.5,1.5,1.5,1.0,35.0,1.5,1.0,1.0,0.0,0.0,0.0,1.0,1,3,Critico,Alto,0
215,185,ASG-100,Redes,003D,2,2023,Daniela Rojas Hernandez,Vicente Contreras Castro,6113683-9,Psicologia,Sede Sur,2021,vicente.contreras@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2,Critico,Alto,0
431,185,ASG-237,Algoritmos,002D,2,2023,Javiera Valenzuela Reyes,Vicente Contreras Castro,6113683-9,Psicologia,Sede Sur,2021,vicente.contreras@gmail.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2,Critico,Alto,0
874,186,ASG-953,Etica,003D,2,2023,Sebastian Torres Rodriguez,Sin Nombre,21325664-0,Derecho,Santiago Centro,2023,lorena.castro@gmail.com,Regular,5.9,5.9,5.9,1.0,35.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Aceptable,Alto,1
119,187,ASG-791,Programacion,001V,2,2023,Ignacio Diaz Morales,Jose Diaz Aguilera,12699670-4,Ing. Informatica,Vina Del Mar,2022,jose.diaz@outlook.com,Egresado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,1,Critico,Alto,0
848,187,ASG-733,Algoritmos,002D,2,2023,Natalia Bravo Torres,Jose Diaz Aguilera,12699670-4,Ing. Informatica,Vina Del Mar,2022,jose.diaz@outlook.com,Egresado,3.35,1.3,5.4,2.0,60.0,2.67,2.0,1.0,0.0,1.0,0.0,1.0,2,1,Critico,Alto,0
444,188,ASG-820,Quimica,001D,2,2023,Ana Fuentes Vergara,Sin Nombre,9385174-5,Enfermeria,Santiago Centro,2022,cristobal.martinez@gmail.com,Regular,4.0,4.0,4.0,1.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,En Riesgo,Alto,1
13,189,ASG-688,Ingles,003D,2,2023,Docente No Informado,Sin Nombre,8841736-9,Derecho,Concepcion,2020,santiago.gatica@outlook.com,Regular,5.3,5.3,5.3,1.0,10.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Aceptable,Alto,1
109,191,ASG-373,Contabilidad,001D,2,2023,Fernanda Garcia Tapia,Vicente Flores Martinez,9140040-8,Psicologia,Sede Norte,2020,vicente.flores@outlook.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,Critico,Alto,0
180,191,ASG-916,Calculo I,003D,2,2023,Emilio Sepulveda Munoz,Vicente Flores Martinez,9140040-8,Psicologia,Sede Norte,2020,vicente.flores@outlook.com,Desertor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,Critico,Alto,0
498,192,ASG-663,Marketing,001V,2,2023,Santiago Rivera Araya,Sin Nombre,7320333-5,Ing. Informatica,Santiago Centro,2020,sin_email_192@correo.local,Regular,2.0,1.0,3.6,3.0,70.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,1,3,Critico,Alto,0
268,193,ASG-597,Quimica,002D,2,2023,Daniela Munoz Gatica,Gabriel Espinoza Morales,23745292-9,Ing. Civil,Sede Norte,2024,gabriel.espinoza@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,Critico,Alto,0
393,198,ASG-560,Redes,001V,2,2023,Macarena Aguilera Lopez,Maria Rivera Hernandez,5361537-7,Derecho,Sede Norte,2021,maria.rivera@outlook.com,Regular,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1,2,Critico,Alto,0
667,207,ASG-918,Ingles,002D,2,2023,Martin Munoz Silva,Sofia Rivera Soto,19208409-9,Psicologia,Vina Del Mar,2024,sofia.rivera@gmail.com,Desertor,5.9,4.9,6.9,2.0,65.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Sobresaliente,Alto,1
371,215,ASG-756,Marketing,001D,2,2023,Carolina Medina Gatica,Vicente Rivera Nunez,12744041-8,Enfermeria,Vina Del Mar,2022,vicente.rivera@outlook.com,Egresado,6.2,6.2,6.2,1.0,25.0,6.2,1.0,1.0,0.0,0.0,0.0,1.0,2,1,Sobresaliente,Bajo,1
389,215,ASG-639,Base De Datos,001V,2,2023,Maria Lopez Perez,Vicente Rivera Nunez,12744041-8,Enfermeria,Vina Del Mar,2022,vicente.rivera@outlook.com,Egresado,4.6,4.6,4.6,1.0,15.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2,1,En Riesgo,Alto,1
